Timestamp,ACK Flag Count,SYN Flag Count,FIN Flag Count,PSH Flag Count,RST Flag Count,URG Flag Count,Fwd Header Length.1,Avg Fwd Segment Size,Avg Bwd Segment Size,Average Packet Size,Min Packet Length,Max Packet Length,Down/Up Ratio,ECE Flag Count,CWE Flag Count,Fwd Packets/s
2024-12-16 15:43:57.819199,0,0,0,0,0,0,78,39.0,39.0,92,92,1500,0.052,0,0,1
2024-12-16 15:43:57.819199,0,0,0,0,0,0,78,39.0,39.0,92,92,1500,0.052,0,0,1
2024-12-16 15:43:57.819199,0,0,0,0,0,0,78,39.0,39.0,92,92,1500,0.052,0,0,1
2024-12-16 15:43:57.819199,0,0,0,0,0,0,153,76.5,76.5,167,167,1500,0.102,0,0,1
2024-12-16 15:43:57.819199,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.819199,0,0,0,0,0,0,855,427.5,427.5,869,869,1500,0.57,0,0,1
2024-12-16 15:43:57.820199,0,0,0,0,0,0,253,126.5,126.5,267,267,1500,0.16866666666666666,0,0,1
2024-12-16 15:43:57.820199,0,0,0,0,0,0,198,99.0,99.0,212,212,1500,0.132,0,0,1
2024-12-16 15:43:57.820199,0,0,0,0,0,0,274,137.0,137.0,288,288,1500,0.18266666666666667,0,0,1
2024-12-16 15:43:57.820199,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.820199,0,0,0,0,0,0,75,37.5,37.5,89,89,1500,0.05,0,0,1
2024-12-16 15:43:57.820199,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.820199,0,0,0,0,0,0,134,67.0,67.0,148,148,1500,0.08933333333333333,0,0,1
2024-12-16 15:43:57.820199,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.821199,1,0,0,0,0,0,,,,75,75,1500,,0,0,0
2024-12-16 15:43:57.821199,1,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:43:57.821199,0,0,0,0,0,0,,,,113,113,1500,,0,0,0
2024-12-16 15:43:57.821199,0,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:43:57.821199,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:43:57.821199,0,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:43:57.821199,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:43:57.821199,0,0,0,0,0,0,,,,42,42,1500,,0,0,0
2024-12-16 15:43:57.821199,0,0,0,0,0,0,,,,42,42,1500,,0,0,0
2024-12-16 15:45:00.948064,0,0,0,0,0,0,,,,142,142,1500,,0,0,0
2024-12-16 15:45:00.948064,0,0,0,0,0,0,,,,90,90,1500,,0,0,0
2024-12-16 15:45:00.948064,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.948064,0,0,0,0,0,0,,,,90,90,1500,,0,0,0
2024-12-16 15:45:00.948064,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.949066,0,0,0,0,0,0,55,27.5,27.5,69,69,1500,0.03666666666666667,0,0,1
2024-12-16 15:45:00.949066,0,0,0,0,0,0,169,84.5,84.5,183,183,1500,0.11266666666666666,0,0,1
2024-12-16 15:45:00.949066,0,0,0,0,0,0,149,74.5,74.5,163,163,1500,0.09933333333333333,0,0,1
2024-12-16 15:45:00.949066,0,0,0,0,0,0,,,,89,89,1500,,0,0,0
2024-12-16 15:45:00.949066,0,0,0,0,0,0,,,,183,183,1500,,0,0,0
2024-12-16 15:45:00.949066,0,0,0,0,0,0,49,24.5,24.5,63,63,1500,0.03266666666666666,0,0,1
2024-12-16 15:45:00.949066,0,0,0,0,0,0,,,,83,83,1500,,0,0,0
2024-12-16 15:45:00.949066,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.949066,0,0,0,0,0,0,,,,90,90,1500,,0,0,0
2024-12-16 15:45:00.950062,0,0,0,0,0,0,82,41.0,41.0,96,96,1500,0.05466666666666667,0,0,1
2024-12-16 15:45:00.950062,0,0,0,0,0,0,,,,116,116,1500,,0,0,0
2024-12-16 15:45:00.950062,0,0,0,0,0,0,153,76.5,76.5,167,167,1500,0.102,0,0,1
2024-12-16 15:45:00.950062,0,0,0,0,0,0,79,39.5,39.5,93,93,1500,0.05266666666666667,0,0,1
2024-12-16 15:45:00.950062,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:45:00.950062,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:45:00.950062,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:45:00.950062,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:45:00.951062,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
